date_time,station_id,rh,eto,etr,rso,ea_avg,precip,rh_max,rh_min,rh_tmn,rh_tmx,td_avg,td_max,td_min,td_tmn,td_tmx,co2_avg,ppf_avg,solarmj,wet_pct,airt_avg,airt_max,airt_min,airt_tmn,airt_tmx,lwdn_avg,lwup_avg,pressure,swdn_avg,swup_avg,windd_sd,windd_avg,winds_avg,winds_max,winds_tmx,netrad_avg,fan_rmp_avg,visibilitymiles,batt_volt_min,surfacet1_avg,surfacet2_avg,visibilitymiles_avg,pressurekpasealevel
7/22/2020 23:59,1279257,80,0,0,0,1.559,0,85,74,22JUL2020:23:13:51,22JUL2020:23:45:01,56.5,57.7,55.4,22JUL2020:23:13:54,22JUL2020:23:45:14,445.5,-3.598,0,0,62.8,64.2,61.9,22JUL2020:23:55:42,22JUL2020:23:05:52,396.4,396.4,85.7,1.973,0.162,51,47,3.355,12.974,22JUL2020:23:10:29,-1.782,4320,19.2,12.28,60.1,-18.6,18.765,101.2
7/23/2020 0:59,1279257,82,0,0.001,0,1.558,0,87,77,23JUL2020:00:09:11,23JUL2020:00:29:11,56.5,57.2,55.2,23JUL2020:00:09:14,23JUL2020:00:00:34,451.3,-3.599,0,0,61.9,63.5,60.6,23JUL2020:00:26:42,23JUL2020:00:08:02,391,392.9,85.7,2.02,0.004,70,92,2.013,9.619,23JUL2020:00:53:03,-0.177,4314,19.014,12.25,58.1,-16.1,19.387,101.2
7/23/2020 1:59,1279257,78,0,0,0,1.512,0,83,73,23JUL2020:01:50:21,23JUL2020:01:15:01,55.8,56.8,54.1,23JUL2020:01:49:54,23JUL2020:01:05:14,444.5,-3.599,0,0,62.6,63.3,61.7,23JUL2020:01:19:02,23JUL2020:01:39:22,394,394.9,85.7,1.773,0,51,45,2.908,10.29,23JUL2020:01:19:01,-0.821,4300,19.2,12.22,59.2,-27.4,18.517,101.1
7/23/2020 2:59,1279257,77,0,0.001,0,1.423,0,81,72,23JUL2020:02:13:11,23JUL2020:02:31:21,54,55.8,53.1,23JUL2020:02:58:44,23JUL2020:02:31:34,450.3,-3.599,0,0,62.2,63.7,60.8,23JUL2020:02:31:32,23JUL2020:02:10:02,389.8,393.2,85.7,1.586,0,47,60,3.803,14.093,23JUL2020:02:08:57,1.792,4293,19.014,12.13,57.7,-26.7,18.579,101.2
7/23/2020 3:59,1279257,81,0.001,0.001,0,1.435,0,88,73,23JUL2020:03:00:01,23JUL2020:03:38:21,54.3,55.9,52.9,23JUL2020:03:17:14,23JUL2020:03:38:34,462.9,-3.598,0,0,60.3,61.9,58.3,23JUL2020:03:39:12,23JUL2020:03:02:12,385.4,389.3,85.7,1.293,0,59,180,2.684,11.185,23JUL2020:03:18:48,2.592,4294,19.2,12.14,56.3,6.6,18.765,101.2
7/23/2020 4:59,1279257,78,0,0,0,1.34,0,83,73,23JUL2020:04:38:01,23JUL2020:04:00:01,52.3,54.3,51.6,23JUL2020:04:44:24,23JUL2020:04:00:01,458.6,-3.484,0,0,60.1,60.8,59.2,23JUL2020:04:06:12,23JUL2020:04:32:22,384.5,386.9,85.7,1.574,0,48,76,4.25,13.869,23JUL2020:04:31:44,0.748,4287,18.268,12.16,55.9,27,18.579,101.2
7/23/2020 5:59,1279257,75,0.001,0.002,0.053,1.281,0,77,73,23JUL2020:05:35:11,23JUL2020:05:57:51,51.3,52.3,50.7,23JUL2020:05:46:24,23JUL2020:05:57:34,460.4,23.28,0.033,0,59.5,60.1,59,23JUL2020:05:44:02,23JUL2020:05:08:22,383.2,385.6,85.7,2.7,7.689,53,56,3.803,13.645,23JUL2020:05:07:14,7.406,4287,19.822,12.19,55.6,55.8,18.828,101.2
7/23/2020 6:59,1279257,79,0.001,0.002,0.531,1.352,0,84,73,23JUL2020:06:23:21,23JUL2020:06:43:01,52.5,54.5,50.4,23JUL2020:06:15:14,23JUL2020:06:44:34,466.2,88.6,0.101,0,59.4,60.3,58.6,23JUL2020:06:32:22,23JUL2020:06:53:42,384.4,341.2,85.8,6.096,33.16,54,99,2.908,13.422,23JUL2020:06:08:52,-16.12,4298,19.635,12.21,56.1,56.3,18.517,101.3
7/23/2020 7:59,1279257,75,0.002,0.002,1.21,1.388,0,82,68,23JUL2020:07:26:21,23JUL2020:07:00:51,53.2,55.8,50.9,23JUL2020:07:19:14,23JUL2020:07:45:04,459.2,570.2,0.993,0,62.2,64.8,59.7,23JUL2020:07:00:01,23JUL2020:07:59:12,397.7,343.5,85.8,40.24,287.9,42,51,4.25,14.764,23JUL2020:07:20:20,193.5,4345,14.478,12.26,58.6,62.4,17.833,101.3
7/23/2020 8:59,1279257,70,0.007,0.008,1.889,1.557,0,72,67,23JUL2020:08:34:21,23JUL2020:08:38:01,56.5,58.3,54.7,23JUL2020:08:11:24,23JUL2020:08:48:04,458.1,1072,1.82,0,65.7,67.8,63.7,23JUL2020:08:00:12,23JUL2020:08:59:52,434.9,359.9,85.8,121.5,538.7,70,25,2.013,9.171,23JUL2020:08:07:11,342.1,4567,16.963,12.76,72,75.6,16.777,101.3
7/23/2020 9:59,1279257,69,0.013,0.014,2.488,1.69,0,72,65,23JUL2020:09:54:21,23JUL2020:09:00:31,58.8,60.4,57.4,23JUL2020:09:10:04,23JUL2020:09:50:54,461.7,1426,2.371,0,68.2,71.6,65.7,23JUL2020:09:18:32,23JUL2020:09:57:12,454.4,371.2,85.7,154.2,710,56,2,2.237,6.487,23JUL2020:09:51:30,472.7,4619,12.117,13.19,81.3,79.2,15.348,101.2
7/23/2020 10:59,1279257,63,0.017,0.019,2.958,1.769,0,69,56,23JUL2020:10:57:01,23JUL2020:10:02:41,60.1,62.1,59.2,23JUL2020:10:39:44,23JUL2020:10:22:34,457.6,1709,2.813,0,72.5,76.6,69.1,23JUL2020:10:06:02,23JUL2020:10:59:42,473.8,386,85.7,174.2,842,66,19,2.013,7.158,23JUL2020:10:34:15,579.9,4603,14.105,13.14,89.2,83.7,15.348,101.2
7/23/2020 11:59,1279257,50,0.021,0.023,3.268,1.705,0,59,41,23JUL2020:11:59:21,23JUL2020:11:06:01,59,62.4,56.1,23JUL2020:11:59:24,23JUL2020:11:12:54,443.5,1907,3.12,0,77.5,81.1,74.1,23JUL2020:11:02:12,23JUL2020:11:58:12,490.7,400.7,85.7,186.1,930,71,302,2.013,5.816,23JUL2020:11:30:51,653.9,4587,19.884,13.1,91.8,90.9,16.591,101.2
7/23/2020 12:59,1279257,38,0.024,0.027,3.403,1.442,0,44,33,23JUL2020:12:13:41,23JUL2020:12:08:11,54.3,58.8,50.7,23JUL2020:12:13:54,23JUL2020:12:08:14,432.6,1907,3.113,0,81.5,83.5,80.1,23JUL2020:12:03:12,23JUL2020:12:54:32,493.6,409.8,85.6,184.4,929,65,299,2.908,11.185,23JUL2020:12:53:57,660.6,4579,18.641,13.08,90.7,91.8,17.398,101.1
7/23/2020 13:59,1279257,34,0.026,0.029,3.361,1.328,0,42,26,23JUL2020:13:55:01,23JUL2020:13:06:01,52.2,58.8,47.5,23JUL2020:13:55:14,23JUL2020:13:06:04,430,1860,3.046,0,83.3,85.8,81.5,23JUL2020:13:27:32,23JUL2020:13:53:12,494.7,411.4,85.5,184.2,910,68,296,2.684,10.066,23JUL2020:13:49:27,642.2,4570,19.884,13.06,90.1,92.3,17.647,101
7/23/2020 14:59,1279257,28,0.025,0.028,3.109,1.193,0,31,25,23JUL2020:14:43:41,23JUL2020:14:09:51,49.3,52.9,46,23JUL2020:14:43:54,23JUL2020:14:32:14,428.9,1740,2.875,0,84.9,86.7,83.7,23JUL2020:14:02:32,23JUL2020:14:25:02,494.8,416.1,85.5,179.7,857,66,297,2.908,11.408,23JUL2020:14:13:11,598.1,4568,19.884,13.04,88.3,92.8,18.082,100.9
7/23/2020 15:59,1279257,28,0.024,0.027,2.684,1.151,0,31,25,23JUL2020:15:13:21,23JUL2020:15:04:51,48.2,53.2,46,23JUL2020:15:46:14,23JUL2020:15:04:54,429.6,978,1.714,0,84.2,87.4,81.5,23JUL2020:15:50:12,23JUL2020:15:04:42,474.1,420.3,85.4,105.9,481.5,55,291,2.461,9.171,23JUL2020:15:17:52,321.8,4540,19.884,12.57,81.5,85.8,18.33,100.9
7/23/2020 16:59,1279257,30,0.015,0.017,2.106,1.088,0,32,27,23JUL2020:16:57:11,23JUL2020:16:42:41,46.8,48.7,43.5,23JUL2020:16:57:14,23JUL2020:16:21:14,434.5,284.6,0.534,0,81,83.5,78.4,23JUL2020:16:40:32,23JUL2020:16:02:12,441.3,410.9,85.5,30.94,136.3,71,315,2.908,15.211,23JUL2020:16:26:31,75,4448,16.528,12.56,72.7,73.4,18.455,100.9
7/23/2020 17:59,1279257,32,0.007,0.009,1.435,1.045,0,41,23,23JUL2020:17:59:51,23JUL2020:17:15:21,45.7,51.8,41,23JUL2020:17:59:54,23JUL2020:17:15:14,431.9,573.8,1.044,0,79.7,81.7,72.5,23JUL2020:17:14:52,23JUL2020:17:49:22,438,400.1,85.4,68.68,287.6,72,174,2.908,12.974,23JUL2020:17:07:49,181,4494,19.884,12.53,73.8,71.2,17.895,100.8
7/23/2020 18:59,1279257,25,0.008,0.01,0.738,0.914,0,29,22,23JUL2020:18:06:21,23JUL2020:18:47:51,42.3,45.3,40.5,23JUL2020:18:06:24,23JUL2020:18:21:44,432.2,288.2,0.553,0,80.1,81.9,77.4,23JUL2020:18:47:32,23JUL2020:18:12:12,434.4,401.5,85.5,29.13,149.4,63,240,2.237,9.843,23JUL2020:18:05:14,87.4,4440,19.884,12.53,72.3,69.1,18.952,101
7/23/2020 19:59,1279257,32,0.003,0.005,0.139,1.049,0,37,28,23JUL2020:19:00:11,23JUL2020:19:17:51,45.9,48,42.1,23JUL2020:19:59:44,23JUL2020:19:17:54,438.1,16.9,0.044,0,76.6,78.8,75.2,23JUL2020:19:51:42,23JUL2020:19:01:12,424.3,403,85.6,2.257,8.93,71,231,1.79,9.171,23JUL2020:19:04:50,-14.57,4390,18.828,12.44,67.8,67.8,18.952,101
7/23/2020 20:59,1279257,28,0.002,0.002,0,0.887,0,30,27,23JUL2020:20:37:41,23JUL2020:20:43:11,41.4,42.6,40.5,23JUL2020:20:37:44,23JUL2020:20:43:04,439.4,-3.38,0,0,77,78.1,75.2,23JUL2020:20:42:32,23JUL2020:20:36:22,418,391.2,85.6,0.676,0,71,101,1.79,7.382,23JUL2020:20:36:18,-27.42,4379,17.398,12.35,66,65.7,19.014,101.1
7/23/2020 21:59,1279257,31,0.001,0.002,0,0.941,0,34,29,23JUL2020:21:00:01,23JUL2020:21:34:01,43,44.4,41.4,23JUL2020:21:43:14,23JUL2020:21:28:04,441.6,-3.599,0,0,75,76.8,73.4,23JUL2020:21:58:02,23JUL2020:21:03:02,417.1,397.1,85.7,0.007,0,71,321,1.79,7.382,23JUL2020:21:02:42,-20.03,4369,19.014,12.34,66,65.5,18.765,101.2
7/23/2020 22:59,1279257,43,0.001,0.002,0,1.013,0.008,56,29,23JUL2020:22:22:21,23JUL2020:22:49:11,44.6,52.2,40.1,23JUL2020:22:17:54,23JUL2020:22:49:24,439.8,-3.598,0,0,72.3,75.4,66.7,23JUL2020:22:48:22,23JUL2020:22:15:32,412.5,402.8,85.7,1.612,0.133,60,44,2.461,11.856,23JUL2020:22:20:09,-11.17,4358,11.309,12.36,64.4,64.2,17.895,101.1
7/23/2020 23:59,1279257,44,0.002,0.002,0,1.059,0,53,36,23JUL2020:23:58:21,23JUL2020:23:05:21,46,51.6,42.4,23JUL2020:23:57:54,23JUL2020:23:05:24,437.2,-3.599,0,0,70.3,71.8,68.9,23JUL2020:23:08:42,23JUL2020:23:54:42,403.9,373.5,85.6,3.665,0.495,40,55,3.579,10.514,23JUL2020:23:34:33,-33.56,4342,18.828,12.36,61.3,62.2,18.828,101.1
7/24/2020 0:59,1279257,44,0.002,0.003,0,1.032,0,49,38,24JUL2020:00:48:01,24JUL2020:00:06:01,45.3,48.4,43.2,24JUL2020:00:48:04,24JUL2020:00:06:14,447,-3.599,0,0,68.9,70.5,67.3,24JUL2020:00:04:22,24JUL2020:00:46:32,400,367.1,85.7,0.88,0,45,119,2.013,7.158,24JUL2020:00:59:29,-33.79,4347,18.828,12.35,60.3,60.8,18.952,101.2
7/24/2020 1:59,1279257,43,0.001,0.002,0,1.002,0,45,40,24JUL2020:01:23:01,24JUL2020:01:09:01,44.6,46,43.5,24JUL2020:01:18:44,24JUL2020:01:09:04,444.9,-3.599,0,0,68.2,69.4,66.7,24JUL2020:01:10:02,24JUL2020:01:20:32,399.2,365.8,85.7,0.706,0,35,52,2.237,6.487,24JUL2020:01:49:46,-34.16,4329,19.2,12.33,60.3,60.3,19.076,101.1
7/24/2020 2:59,1279257,45,0.001,0.002,0,1,0,46,44,24JUL2020:02:54:11,24JUL2020:02:30:11,44.6,45.1,43.9,24JUL2020:02:54:24,24JUL2020:02:00:34,450,-3.598,0,0,66.7,67.5,66.2,24JUL2020:02:57:52,24JUL2020:02:01:02,398.5,366.8,85.6,0.508,0,53,74,3.355,11.856,24JUL2020:02:36:49,-32.16,4320,19.884,12.28,60.3,60.1,19.014,101.1
7/24/2020 3:59,1279257,51,0.002,0.002,0,1.054,0,59,43,24JUL2020:03:06:01,24JUL2020:03:18:11,45.9,49.6,43.7,24JUL2020:03:47:44,24JUL2020:03:14:14,459.9,-3.599,0,0,64.9,67.1,63.3,24JUL2020:03:25:02,24JUL2020:03:01:52,392.6,344.8,85.6,0.743,0,41,52,3.803,15.435,24JUL2020:03:54:33,-48.58,4319,19.449,12.26,58.3,58.1,18.89,101.1
7/24/2020 4:59,1279257,48,0.002,0.002,0,0.964,0,50,46,24JUL2020:04:16:51,24JUL2020:04:39:31,43.5,45.3,42.8,24JUL2020:04:59:54,24JUL2020:04:36:54,455.3,-3.521,0,0,64.6,65.5,63.3,24JUL2020:04:44:42,24JUL2020:04:15:52,390.2,338.1,85.7,0.908,0,44,71,4.026,15.435,24JUL2020:04:22:05,-52.99,4307,18.828,12.24,57.4,35.2,18.89,101.1
7/24/2020 5:59,1279257,46,0.002,0.004,0.05,0.929,0,47,45,24JUL2020:05:23:41,24JUL2020:05:50:11,42.6,43,42.3,24JUL2020:05:59:54,24JUL2020:05:15:54,457.8,22.63,0.039,0,63.5,64.9,62.8,24JUL2020:05:48:12,24JUL2020:05:22:42,390,342.5,85.7,2.696,9.39,30,41,6.487,18.119,24JUL2020:05:43:10,-40.79,4303,18.828,12.2,57.6,-28.5,19.076,101.2
7/24/2020 6:59,1279257,46,0.004,0.006,0.532,0.929,0,47,44,24JUL2020:06:13:41,24JUL2020:06:27:31,42.6,43.2,41.9,24JUL2020:06:14:44,24JUL2020:06:44:34,456.2,137.7,0.219,0,63.9,65.1,62.8,24JUL2020:06:26:32,24JUL2020:06:44:52,391.3,343.4,85.8,14.14,64.5,64,67,3.803,16.777,24JUL2020:06:00:41,2.537,4316,19.884,12.25,58.1,55.6,18.89,101.3
7/24/2020 7:59,1279257,47,0.004,0.006,1.226,0.988,0,53,42,24JUL2020:07:51:11,24JUL2020:07:21:31,44.2,48.4,42.6,24JUL2020:07:02:14,24JUL2020:07:58:14,454.2,556.1,0.986,0,65.8,67.6,64,24JUL2020:07:00:01,24JUL2020:07:52:22,402.8,355.1,85.8,42.92,281.9,43,66,3.579,13.869,24JUL2020:07:34:38,191.3,4399,17.274,12.37,60.8,55.4,18.765,101.3
7/24/2020 8:59,1279257,42,0.008,0.01,1.915,1.013,0,46,38,24JUL2020:08:59:21,24JUL2020:08:00:01,45,47.8,43.3,24JUL2020:08:24:54,24JUL2020:08:52:24,447.5,931,1.573,0,68.7,72,66.2,24JUL2020:08:00:52,24JUL2020:08:57:22,426.2,357.3,85.8,107,468.9,43,58,2.908,12.079,24JUL2020:08:17:07,293,4549,18.641,12.62,69.6,70.2,18.703,101.3
7/24/2020 9:59,1279257,45,0.013,0.015,2.532,1.198,0,51,38,24JUL2020:09:01:11,24JUL2020:09:51:51,49.3,55.8,45.1,24JUL2020:09:01:44,24JUL2020:09:52:04,445.1,1295,2.148,0,72,75.2,68.9,24JUL2020:09:07:42,24JUL2020:09:54:22,455.3,372.5,85.8,139.4,642.1,63,11,1.79,5.816,24JUL2020:09:06:35,419.9,4604,17.585,12.81,81.1,78.4,17.771,101.3
7/24/2020 10:59,1279257,42,0.017,0.019,3.002,1.281,0,50,34,24JUL2020:10:54:11,24JUL2020:10:15:01,51.1,57.2,47.5,24JUL2020:10:54:14,24JUL2020:10:15:04,440.3,1715,2.88,0,75.7,78.4,73.4,24JUL2020:10:07:42,24JUL2020:10:37:42,477.8,401,85.8,178.3,847,71,332,2.013,7.158,24JUL2020:10:09:06,592,4596,15.161,13.1,88.9,84.7,16.839,101.3
7/24/2020 11:59,1279257,36,0.022,0.025,3.316,1.208,0,41,31,24JUL2020:11:50:11,24JUL2020:11:00:21,49.6,53.1,47.5,24JUL2020:11:18:14,24JUL2020:11:59:14,431.3,1773,2.932,0,78.4,80.8,75.9,24JUL2020:11:00:22,24JUL2020:11:51:22,482.1,398.8,85.8,176,869,71,305,2.237,10.066,24JUL2020:11:30:53,609.4,4587,15.659,13.1,87.6,88.2,17.958,101.3
7/24/2020 12:59,1279257,32,0.024,0.026,3.454,1.181,0,36,28,24JUL2020:12:42:21,24JUL2020:12:15:51,48.9,52.7,45.5,24JUL2020:12:42:24,24JUL2020:12:47:04,430.6,1982,3.265,0,80.2,82.9,78.3,24JUL2020:12:04:32,24JUL2020:12:46:22,489.2,399.4,85.8,195.7,974,59,300,3.132,10.737,24JUL2020:12:19:02,688.5,4583,19.884,13.06,88.9,90.7,18.082,101.2
7/24/2020 13:59,1279257,29,0.026,0.03,3.387,1.154,0,34,24,24JUL2020:13:59:21,24JUL2020:13:05:01,48.4,52.9,43.7,24JUL2020:13:59:24,24JUL2020:13:42:24,430,1922,3.168,0,81.9,84.7,79.9,24JUL2020:13:08:12,24JUL2020:13:28:52,495.4,402.6,85.7,192.7,945,69,286,2.684,11.185,24JUL2020:13:53:06,659.6,4577,19.884,13.02,90.7,50.7,17.523,101.2
7/24/2020 14:59,1279257,28,0.026,0.029,3.125,1.098,0,32,24,24JUL2020:14:45:41,24JUL2020:14:38:01,46.9,52.3,43.7,24JUL2020:14:45:44,24JUL2020:14:38:04,429.6,1754,2.905,0,83.5,85.5,82,24JUL2020:14:27:02,24JUL2020:14:08:12,492.6,403.5,85.6,184,868,67,291,2.684,11.408,24JUL2020:14:17:10,595.2,4572,19.884,13,88,-16.1,17.523,101.1
7/24/2020 15:59,1279257,26,0.024,0.027,2.688,1.027,0,31,22,24JUL2020:15:19:21,24JUL2020:15:24:01,45.3,51.4,42.4,24JUL2020:15:19:24,24JUL2020:15:24:04,430.4,1487,2.49,0,83.8,85.6,82.4,24JUL2020:15:01:52,24JUL2020:15:55:32,484.5,400.5,85.6,168,744.2,73,293,2.684,9.843,24JUL2020:15:24:33,492.1,4569,19.884,12.99,84.4,-35,18.02,101.1
7/24/2020 16:59,1279257,25,0.02,0.024,2.111,0.963,0,30,20,24JUL2020:16:47:21,24JUL2020:16:03:31,43.5,50.7,40.5,24JUL2020:16:47:04,24JUL2020:16:03:34,431.1,1134,1.945,0,84.2,85.5,83.3,24JUL2020:16:27:02,24JUL2020:16:03:52,478,395.8,85.6,138.8,572.5,63,291,2.237,8.277,24JUL2020:16:17:26,351.4,4570,17.958,13.02,83.5,-44.7,17.709,101
7/24/2020 17:59,1279257,26,0.015,0.018,1.438,1.054,0,32,20,24JUL2020:17:27:11,24JUL2020:17:57:41,45.9,49.5,39.6,24JUL2020:17:27:04,24JUL2020:17:11:24,431.7,754,1.356,0,81.3,85.6,75.9,24JUL2020:17:56:42,24JUL2020:17:26:02,445.7,386,85.6,90.9,383.6,74,322,3.132,16.106,24JUL2020:17:27:53,233,4494,19.884,12.69,76.3,18,16.528,101.1
7/24/2020 18:59,1279257,34,0.011,0.013,0.731,1.073,0,39,30,24JUL2020:18:01:11,24JUL2020:18:42:11,46.4,48.6,44.4,24JUL2020:18:58:54,24JUL2020:18:41:14,434.7,380.9,0.828,0,75.2,80.6,71.4,24JUL2020:18:36:02,24JUL2020:18:00:02,416.3,366,85.7,32.51,213.3,69,43,5.145,21.698,24JUL2020:18:20:38,130.5,4424,19.884,12.53,65.3,63.1,15.783,101.2
7/24/2020 19:59,1279257,35,0.007,0.011,0.132,0.935,0,39,31,24JUL2020:19:10:21,24JUL2020:19:59:51,42.8,45.7,41.7,24JUL2020:19:38:44,24JUL2020:19:00:01,437.1,35.66,0.063,0,73.8,75.7,70,24JUL2020:19:57:52,24JUL2020:19:08:42,408.7,354.8,85.7,3.447,12.38,72,341,2.237,11.408,24JUL2020:19:06:34,-44.99,4382,17.771,12.44,62.8,62.4,18.02,101.2
7/24/2020 20:59,1279257,44,0,0,0,1.091,0,49,39,24JUL2020:20:00:11,24JUL2020:20:45:31,46.9,47.7,44.4,24JUL2020:20:00:24,24JUL2020:20:13:34,444.3,-3.203,0.001,0,68.5,71.1,66.7,24JUL2020:20:48:12,24JUL2020:20:00:01,396.2,345.9,85.8,0.906,0,67,256,1.342,5.145,24JUL2020:20:18:44,-51.26,4363,15.659,12.37,59,58.6,16.963,101.2
7/24/2020 21:59,1279257,41,-0.001,-0.001,0,1.004,0,48,35,24JUL2020:21:49:51,24JUL2020:21:07:41,44.6,46.9,42.3,24JUL2020:21:49:44,24JUL2020:21:07:44,440.3,-3.598,0,0,69.6,72.3,66.7,24JUL2020:21:04:12,24JUL2020:21:48:22,395.8,347.8,85.7,2.855,0,54,188,1.79,9.843,24JUL2020:21:42:18,-50.88,4352,17.274,12.37,58.8,58.6,17.15,101.2
7/24/2020 22:59,1279257,38,0,0,0,0.938,0,40,36,24JUL2020:22:04:01,24JUL2020:22:37:41,43,43.5,42.3,24JUL2020:22:04:04,24JUL2020:22:27:04,441.8,-3.599,0,0,69.3,71.4,67.8,24JUL2020:22:37:12,24JUL2020:22:03:12,398.7,343.4,85.7,1.072,0,54,110,3.579,16.106,24JUL2020:22:53:49,-56.39,4343,16.777,12.37,59.5,59.9,17.895,101.2
7/24/2020 23:59,1279257,42,0.001,0.001,0,0.938,0,43,40,24JUL2020:23:02:41,24JUL2020:23:55:41,43,43.3,42.6,24JUL2020:23:36:04,24JUL2020:23:10:14,446.8,-3.599,0,0,66.9,68.4,66,24JUL2020:23:59:42,24JUL2020:23:01:42,397.2,338.3,85.7,0.757,0,41,36,5.369,19.014,24JUL2020:23:47:34,-59.59,4331,18.082,12.34,59.7,59.4,17.771,101.2
7/25/2020 0:59,1279257,44,0.002,0.002,0,0.93,0,45,43,25JUL2020:00:00:01,25JUL2020:00:52:41,42.6,43,42.3,25JUL2020:00:58:14,25JUL2020:00:10:24,451,-3.599,0,0,65.3,66.7,64,25JUL2020:00:50:42,25JUL2020:00:20:12,390.9,334.8,85.7,0.961,0,62,139,3.355,12.527,25JUL2020:00:40:02,-56.97,4327,16.342,12.32,57.4,51.3,17.958,101.2
7/25/2020 1:59,1279257,45,0,0.001,0,0.916,0,46,44,25JUL2020:01:12:51,25JUL2020:01:57:31,42.3,42.6,41.9,25JUL2020:01:59:54,25JUL2020:01:05:34,453.2,-3.599,0,0,64,65.7,63,25JUL2020:01:56:42,25JUL2020:01:11:42,389.8,332.7,85.7,1.002,0,38,76,4.921,16.33,25JUL2020:01:30:35,-58.11,4321,17.958,12.31,57.2,57.2,17.709,101.2
7/25/2020 2:59,1279257,46,0.001,0.002,0,0.898,0,46,45,25JUL2020:02:59:01,25JUL2020:02:47:21,41.7,42.1,41.2,25JUL2020:02:59:44,25JUL2020:02:00:34,455.2,-3.599,0,0,63.1,64,62.6,25JUL2020:02:45:42,25JUL2020:02:01:42,388.4,343.4,85.7,0.921,0,59,150,4.026,17.224,25JUL2020:02:59:33,-45.83,4312,17.274,12.27,56.8,56.8,17.833,101.2
7/25/2020 3:59,1279257,46,0.001,0.001,0,0.884,0,47,45,25JUL2020:03:08:01,25JUL2020:03:48:51,41.4,41.9,41,25JUL2020:03:59:24,25JUL2020:03:48:54,455.5,-3.599,0,0,62.6,63.5,61.7,25JUL2020:03:48:12,25JUL2020:03:04:32,389.4,354.3,85.8,0.507,0,55,57,5.369,21.027,25JUL2020:03:23:23,-35.64,4307,18.082,12.26,57.4,57.2,17.895,101.3
7/25/2020 4:59,1279257,47,0.001,0.002,0,0.877,0,49,45,25JUL2020:04:01:41,25JUL2020:04:59:51,41.2,42.1,40.8,25JUL2020:04:55:14,25JUL2020:04:59:54,457.5,-3.504,0,0,61.5,63,60.6,25JUL2020:04:59:52,25JUL2020:04:01:42,384.2,335.1,85.8,0.917,0,67,87,3.803,13.198,25JUL2020:04:17:02,-49.96,4299,17.958,12.22,55.6,55.6,17.958,101.3
7/25/2020 5:59,1279257,52,0.002,0.004,0.047,0.886,0,57,47,25JUL2020:05:55:11,25JUL2020:05:36:41,41.4,45.1,40.6,25JUL2020:05:55:04,25JUL2020:05:36:34,459.7,25.26,0.046,0,61.2,61.9,59.4,25JUL2020:05:35:32,25JUL2020:05:20:52,382.5,333.4,85.8,3.798,11.06,68,87,3.803,14.54,25JUL2020:05:54:51,-41.85,4295,19.449,12.21,55,22.5,17.895,101.3
7/25/2020 6:59,1279257,54,0.002,0.004,0.524,0.959,0,62,47,25JUL2020:06:47:51,25JUL2020:06:59:51,43.5,47.3,41.4,25JUL2020:06:09:24,25JUL2020:06:59:04,460.6,101.1,0.149,0,61.2,62.4,59.7,25JUL2020:06:57:22,25JUL2020:06:47:12,384.8,334.5,85.8,9.09,44.11,61,128,2.908,12.079,25JUL2020:06:34:12,-15.27,4298,15.783,12.22,55.9,-9,17.647,101.3
7/25/2020 7:59,1279257,53,0.003,0.004,1.216,1.071,0,63,43,25JUL2020:07:32:41,25JUL2020:07:03:11,46.2,50,42.3,25JUL2020:07:30:54,25JUL2020:07:56:54,463.6,573.3,1.017,0,63.5,65.8,59.4,25JUL2020:07:02:52,25JUL2020:07:35:52,399.3,345.8,85.9,43.18,291.9,65,89,3.132,15.659,25JUL2020:07:31:14,195.2,4363,16.777,12.29,59,42.8,17.585,101.4
7/25/2020 8:59,1279257,52,0.008,0.009,1.9,1.177,0,58,45,25JUL2020:08:58:31,25JUL2020:08:01:51,48.9,51.3,46.8,25JUL2020:08:18:44,25JUL2020:08:34:54,453,981,1.663,0,67.3,70.2,64.2,25JUL2020:08:05:02,25JUL2020:08:40:22,431.8,357.8,85.9,110.9,490.8,70,29,1.79,8.277,25JUL2020:08:45:28,305.8,4549,18.828,12.61,70.5,73.8,17.585,101.4
7/25/2020 9:59,1279257,47,0.012,0.014,2.509,1.255,0,52,42,25JUL2020:09:58:51,25JUL2020:09:12:51,50.5,53.6,48,25JUL2020:09:00:04,25JUL2020:09:56:34,449.7,1475,2.474,0,70.3,73.4,67.5,25JUL2020:09:03:52,25JUL2020:09:59:42,457.6,374.6,85.9,162.1,736.6,67,0,2.013,6.263,25JUL2020:09:41:28,491.4,4606,17.088,13.17,82,79.2,17.771,101.4
7/25/2020 10:59,1279257,43,0.018,0.02,2.991,1.275,0,48,38,25JUL2020:10:45:41,25JUL2020:10:14:01,51.1,54.5,49.3,25JUL2020:10:25:14,25JUL2020:10:14:04,442.5,1775,2.949,0,74.8,78.1,72.1,25JUL2020:10:01:42,25JUL2020:10:57:32,475.3,386.7,85.9,185,880,61,27,2.237,8.277,25JUL2020:10:09:18,606.8,4588,14.664,13.14,88.9,83.3,17.833,101.4
